Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
14230717237,"Apr 20, 2025, 7:57:12 AM",Afternoon ride,Ride,"",6842,43.53,165.0,119,false,,,activities/15187101817.fit.gz,,,6842.0,6247.0,43538.0,9.45,6.969,69.0,68.0,84.4,98.6,13.5,0.0,,,,,165.0,146.0,,,1169.0,,,119.0,,,,,,,,,,,0.0,,0.0,,1.0,,1745132416.0,1.0,16.2,17.6,10.5,0.69,1013.4,2.1,4.7,153.0,0.0,1745120384.0,1745170176.0,0.625,,,0.0,1.0,0.2,28445.2,3.0,,,,,0.0,6.363,4756.7,,,,,,,,,,,,,,,,,""
14259183840,"Apr 23, 2025, 5:22:30 AM",Morning Swim,Swim,1100 m,1939,870,163.0,31,false,,,activities/15216885946.fit.gz,,,1939.0,1156.0,870.0,1.4,0.753,0.0,0.0,0.0,0.0,0.0,0.0,,,,26.0,163.0,135.0,,,5458.0,,,31.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.449,0.0,,,,,,29.0,,,,,,,,,,,""
14382731766,"May 5, 2025, 8:32:13 AM",Lunch ride,Ride,"",3849,20.72,173.0,77,false,,,activities/15346361175.fit.gz,,,3849.0,3323.0,20719.9,10.75,6.235,89.0,86.0,97.0,116.0,11.0,0.0,,,,,173.0,151.0,,,702.0,,,77.0,,,,,,,,,,,0.0,,0.0,,1.0,,1746432000.0,3.0,13.2,11.1,10.2,0.82,1008.7,2.7,5.5,97.0,0.2,1746415232.0,1746468096.0,0.25,,,0.92,5.0,0.98,17364.2,3.0,,,,,0.0,5.383,91.0,,,,,,,,,,,,,,,,,""
14435268726,"May 10, 2025, 8:35:02 AM","I put my phone in airplane mode, but it's not flying!",Ride,Automated with strautomator.com,14648,78.11,171.0,318,false,,,activities/15401579776.fit.gz,,,14648.0,11677.0,78112.4,10.1,6.689,164.0,149.0,84.8,100.2,13.0,0.0,,,,,171.0,154.0,,,2479.0,,,318.0,,,,,,,,,,,0.0,,0.0,,1.0,,1746864000.0,1.0,14.4,16.4,1.7,0.42,1021.2,1.8,5.3,25.0,0.0,1746846464.0,1746899840.0,0.375,,,0.0,1.0,0.0,33288.3,4.0,,,,,0.0,5.333,10221.6,,,,,,,,,,,,,,,,,media/511e20ab-3808-4150-a51e-686ff52e51ed.jpg
14470356181,"May 13, 2025, 6:28:12 PM",Térdpróba,Run,"",1485,4.19,167.0,39,false,,ASICS GT 2000 II,activities/15438707761.fit.gz,,,1485.0,1363.0,4198.6,10.46,3.08,21.0,20.0,98.2,111.6,18.3,0.0,,,111.0,78.0,167.0,157.0,,345.0,332.0,,,39.0,470772.0,,,,,,,,327.0,1486.0,0.0,,0.0,,1.0,4240.5,1747159168.0,1.0,14.5,13.6,4.2,0.5,1017.2,1.0,2.5,15.0,0.0,1747105792.0,1747159936.0,0.5,,20828548.0,0.11,5.0,0.1,30120.6,0.0,,,,,0.0,2.827,0.0,,,,3506.0,,,249.0,246.0,3.111,,,,,,,,""
14506122979,"May 17, 2025, 9:14:01 AM",Lunch run,Run,"",1828,5.14,172.0,62,false,,ASICS GT 2000 II,activities/15476979256.fit.gz,,,1828.0,1780.0,5139.7,3.42,2.887,6.0,4.0,94.2,97.8,8.5,0.0,,,80.0,77.0,172.0,162.0,,330.0,415.0,,,62.0,586715.0,,,,,,,,325.0,1829.0,0.0,,0.0,,1.0,5190.4,1747472384.0,1.0,15.3,14.6,6.3,0.55,1010.0,3.3,7.7,260.0,0.0,1747450752.0,1747505152.0,0.625,,20828548.0,0.23,5.0,0.31,31513.4,5.0,,,,,0.0,2.812,5140.6,,,,4552.0,,,302.0,244.0,2.916,,,,,,,,""
14581238046,"May 24, 2025, 12:01:33 PM",Fröccs kör,Ride,"",11704,27.05,156.0,26,false,,,activities/15559008994.fit.gz,,,11704.0,5529.0,27049.1,6.143,4.892,38.0,30.0,83.0,94.0,18.2,0.0,,,,,156.0,123.0,,,763.0,,,26.0,,,,,,,,,,,0.0,,0.0,,1.0,,1748088064.0,3.0,13.4,10.7,8.6,0.73,1016.6,3.3,6.4,346.0,0.0,1748055040.0,1748110336.0,0.875,,,0.71,5.0,0.89,27907.5,4.0,,,,,0.0,2.311,1745.4,,,,,,,,,,,,,,,,,""
14586934999,"May 25, 2025, 7:32:44 AM",Morning run,Run,"",2042,6.01,178.0,88,false,,ASICS GT 2000 II,activities/15565212470.fit.gz,,,2042.0,1899.0,6015.5,3.66,3.168,4.0,7.0,93.0,96.8,14.3,0.0,,,83.0,78.0,178.0,168.0,,354.0,468.0,,,88.0,673254.0,,,,,,,,345.0,2043.0,0.0,,0.0,,1.0,6047.0,1748156416.0,3.0,12.3,9.8,7.3,0.72,1015.2,3.7,7.3,346.0,0.0,1748141440.0,1748196864.0,0.875,,20828548.0,0.34,5.0,0.65,28408.3,2.0,,,,,0.0,2.946,0.0,,,,4916.0,,,381.0,259.0,3.184,,,,,,,,""
14596664367,"May 26, 2025, 4:28:47 AM",Morning Swim,Swim,"",2382,"1,015",180.0,57,false,,,activities/15575683838.fit.gz,,,2382.0,1419.0,1015.0,3.64,0.715,0.0,0.0,0.0,0.0,0.0,0.0,,,,30.0,180.0,142.0,,,2911.0,,,57.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.426,0.0,,,,,,29.0,,,,,,,,,,,media/4a2e0532-674f-4d37-9402-772b646c9cd7.jpg
14650094205,"May 31, 2025, 10:08:08 AM",Lunch run,Run,"",2451,6.25,166.0,68,false,,ASICS GT 2000 II,activities/15633108402.fit.gz,,,2451.0,2283.0,6255.8,3.2,2.74,4.0,4.0,86.4,97.4,46.6,0.1,,,112.0,77.0,166.0,158.0,,304.0,496.0,,,68.0,694281.0,,,,,,,,294.0,2452.0,0.0,,0.0,,1.0,6311.0,1748685568.0,3.0,22.8,23.0,12.7,0.53,1021.1,1.8,4.6,285.0,0.0,1748659584.0,1748715648.0,0.125,,20828548.0,0.0,1.0,0.69,30735.7,5.0,,,,,0.0,2.552,5640.2,,,,5796.0,,,332.0,221.0,2.764,,,,,,,,""
14697291346,"Jun 4, 2025, 6:08:44 PM",Evening run,Run,"",2553,6.30,177.0,58,false,,ASICS GT 2000 II,activities/15683817324.fit.gz,,,2553.0,2167.0,6306.0,6.32,2.91,10.0,9.0,99.8,112.0,47.0,0.0,,,96.0,77.0,177.0,154.0,,324.0,473.0,,,58.0,700966.0,,,,,,,,303.0,2554.0,0.0,,0.0,,1.0,6383.2,1749059968.0,1.0,26.7,25.9,15.1,0.49,1013.0,3.2,8.3,201.0,0.0,1749005312.0,1749062144.0,0.375,,20828548.0,0.0,1.0,0.1,30333.3,0.0,,,,,0.0,2.47,899.0,,,,5488.0,,,368.0,228.0,2.946,,,,,,,,""
14732801484,"Jun 8, 2025, 10:05:08 AM",Lunch run,Run,"",3809,8.42,192.0,145,false,,ASICS GT 2000 II,activities/15722178907.fit.gz,,,3809.0,3079.0,8419.8,6.04,2.735,14.0,9.0,82.2,91.0,24.2,0.1,,,107.0,75.0,192.0,170.0,,311.0,716.0,,,145.0,904580.0,,,,,,,,303.0,3570.0,0.0,,0.0,,1.0,8518.6,1749376768.0,1.0,30.4,31.3,16.4,0.43,1012.4,3.8,8.1,211.0,0.0,1749350528.0,1749407232.0,0.375,,20828548.0,0.23,5.0,0.08,29854.6,8.0,,,,,0.0,2.211,0.0,,,,7090.0,,,515.0,228.0,2.767,,,,,,,,""
14757604336,"Jun 10, 2025, 5:44:00 PM",Evening run,Run,"",2223,5.82,187.0,60,false,,ASICS GT 2000 II,activities/15748973387.fit.gz,,,2223.0,1913.0,5822.1,7.44,3.043,8.0,9.0,98.8,112.2,8.4,0.0,,,114.0,76.0,187.0,158.0,,335.0,431.0,,,60.0,638375.0,,,,,,,,313.0,2224.0,0.0,,0.0,,1.0,5858.5,1749574784.0,1.0,24.0,24.2,9.2,0.39,1016.8,2.9,7.1,191.0,0.0,1749523584.0,1749580800.0,0.375,,20828548.0,0.0,1.0,0.11,31137.3,0.0,,,,,0.0,2.619,895.8,,,,4740.0,,,341.0,235.0,3.062,,,,,,,,""
14793477750,"Jun 14, 2025, 7:18:46 AM",Morning run,Run,"",3699,8.66,196.0,102,false,,ASICS GT 2000 II,activities/15787758194.fit.gz,,,3699.0,2822.0,8664.7,6.3,3.07,9.0,9.0,84.2,89.8,19.8,0.0,,,118.0,74.0,196.0,170.0,,333.0,679.0,,,102.0,933194.0,,,,,,,,341.0,3376.0,0.0,,0.0,,1.0,8721.8,1749884416.0,1.0,19.5,20.3,10.7,0.57,1023.2,3.5,6.8,9.0,0.0,1749868928.0,1749925760.0,0.625,,20828548.0,0.0,1.0,0.0,27666.4,4.0,,,,,0.0,2.342,0.0,,,,6776.0,,,615.0,256.0,3.091,,,,,,,,media/4ed25e39-4506-46f6-a7ba-808caf7f80d6.jpg
14820132682,"Jun 16, 2025, 6:17:33 PM",Evening run,Run,"",2645,7.26,162.0,28,false,,ASICS GT 2000 II,activities/15816641732.fit.gz,,,2645.0,2445.0,7259.6,4.7,2.969,22.0,29.0,102.0,109.8,15.7,0.0,,,83.0,78.0,162.0,147.0,,335.0,521.0,,,28.0,818558.0,,,,,,,,322.0,2647.0,0.0,,0.0,,1.0,7341.9,1750096768.0,3.0,21.1,18.6,14.2,0.65,1018.1,5.2,11.4,308.0,0.0,1750041984.0,1750099456.0,0.625,,20828548.0,0.19,5.0,0.84,27193.9,0.0,,,,,0.0,2.745,1040.0,,,,6342.0,,,430.0,242.0,3.003,,,,,,,,""
14831204932,"Jun 17, 2025, 5:46:48 PM",Evening run,Run,"",4293,9.24,187.0,50,false,,ASICS GT 2000 II,activities/15828543341.fit.gz,,,4293.0,2900.0,9241.8,6.36,3.187,14.0,9.0,102.8,111.0,6.6,0.0,,,103.0,76.0,187.0,152.0,,355.0,653.0,,,50.0,1007838.0,,,,,,,,354.0,3584.0,0.0,,0.0,,1.0,9285.7,1750179584.0,1.0,24.3,25.1,15.5,0.58,1021.0,2.3,4.5,339.0,0.0,1750128384.0,1750185856.0,0.625,,20828548.0,0.46,5.0,0.32,28703.4,0.0,,,,,0.0,2.153,5603.5,,,,7134.0,,,704.0,266.0,3.202,,,,,,,,""
14868587198,"Jun 21, 2025, 9:35:18 AM",Lunch Run,Run,,3681,7.81,184.0,44,false,,ASICS GT 2000 II,activities/15869079204.fit.gz,,,3681.0,2805.0,7813.5,9.28,2.786,14.0,8.0,87.6,93.0,18.8,0.0,,,111.0,76.0,184.0,151.0,,309.0,600.0,,,44.0,865812.0,,,,,,,,286.0,3405.0,,,0.0,,1.0,7917.7,1750496384.0,1.0,22.7,22.2,7.2,0.37,1023.2,4.5,9.8,28.0,0.0,1750473728.0,1750530688.0,0.875,,20828548.0,0.0,1.0,0.07,32403.0,7.0,,,,,0.0,2.123,0.0,,,,7016.0,,,437.0,215.0,2.823,,,,,,,,""
14883751802,"Jun 22, 2025, 5:16:30 PM",Evening Run,Run,,2528,7.40,163.0,44,false,,ASICS GT 2000 II,activities/15885538882.fit.gz,,,2528.0,2435.0,7399.1,4.84,3.039,15.0,12.0,99.0,107.4,5.8,0.0,,,81.0,78.0,163.0,152.0,,337.0,547.0,,,44.0,821906.0,,,,,,,,330.0,2529.0,,,0.0,,1.0,7438.4,1750611584.0,2.0,28.1,28.3,8.4,0.29,1017.3,2.4,5.6,306.0,0.0,1750560384.0,1750617856.0,0.875,,20828548.0,0.0,1.0,0.39,29677.0,0.0,,,,,0.0,2.927,827.7,,,,6330.0,,,432.0,248.0,3.055,,,,,,,,""
14903777528,"Jun 24, 2025, 4:22:44 PM",Szentivánéji száguldás 2025 relay,Run,10x400m,6540,7.33,192.0,41,false,,ASICS GT 2000 II,activities/15907300245.fit.gz,,,6540.0,1974.0,7332.7,7.22,3.715,21.0,1.0,96.2,103.4,6.8,0.0,,,99.0,82.0,192.0,157.0,,411.0,444.0,,,41.0,777891.0,,,,,,,,311.0,4831.0,0.0,,0.0,,1.0,7428.3,1750780800.0,1.0,28.3,28.3,14.2,0.42,1012.6,4.3,9.5,284.0,0.0,1750733312.0,1750790784.0,0.875,,20828548.0,0.15,5.0,0.3,29123.0,1.0,,,,,0.0,1.121,0.0,,,,5144.0,,,734.0,234.0,3.763,,,,,,,,""
14925052168,"Jun 26, 2025, 5:56:51 PM",Evening Run,Run,,3307,8.91,185.0,66,false,,ASICS GT 2000 II,activities/15930327448.fit.gz,,,3307.0,2978.0,8918.3,7.1,2.995,9.0,9.0,100.6,106.8,6.2,0.0,,,105.0,76.0,185.0,156.0,,325.0,675.0,,,66.0,960655.0,,,,,,,,319.0,3291.0,,,0.0,,1.0,8947.8,1750957184.0,1.0,33.6,34.6,16.0,0.35,1011.1,1.6,4.2,312.0,0.0,1750906112.0,1750963456.0,0.125,,20828548.0,0.5,5.0,0.35,30033.6,0.0,,,,,0.0,2.697,3087.0,,,,7390.0,,,526.0,240.0,3.005,,,,,,,,""
14933708678,"Jun 27, 2025, 3:18:37 PM",Afternoon Run,Run,,4938,10.78,200.0,78,false,,ASICS GT 2000 II,activities/15939823035.fit.gz,,,4938.0,3114.0,10785.3,6.52,3.463,17.0,14.0,98.2,107.6,16.3,0.0,,,115.0,78.0,200.0,161.0,,387.0,742.0,,,78.0,1195259.0,,,,,,,,345.0,4726.0,,,0.0,,1.0,10878.8,1751036416.0,1.0,29.4,29.5,14.8,0.41,1016.0,5.9,11.4,315.0,0.0,1750992512.0,1751049856.0,0.125,,20828548.0,0.3,5.0,0.11,30405.1,3.0,,,,,0.0,2.184,7900.0,,,,7918.0,,,881.0,259.0,3.494,,,,,,,,""
14955251053,"Jun 29, 2025, 4:17:53 PM",Evening Run,Run,,3341,9.06,163.0,47,false,,ASICS GT 2000 II,activities/15963487467.fit.gz,,,3341.0,3050.0,9063.0,4.74,2.971,18.0,20.0,100.0,114.2,17.7,0.0,,,83.0,78.0,163.0,150.0,,342.0,668.0,,,47.0,1043794.0,,,,,,,,330.0,3343.0,,,0.0,,1.0,9152.4,1751212800.0,1.0,31.0,31.1,15.9,0.4,1016.6,4.9,10.0,326.0,0.0,1751165312.0,1751222656.0,0.125,,20828548.0,0.0,1.0,0.28,30169.5,1.0,,,,,0.0,2.713,911.9,,,,7870.0,,,571.0,248.0,3.001,,,,,,,,""
14970406586,"Jul 1, 2025, 7:35:17 AM",Morning Swim,Swim,"",2361,"1,300",173.0,23,false,,,activities/15980236827.fit.gz,,,2361.0,1858.0,1300.0,7.14,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,,,30.0,173.0,133.0,,,345.0,,,23.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.551,0.0,,,,,,50.0,,,,,,,,,,,media/f14a5fe2-206e-4d37-b344-da4e72d6386c.jpg
14974767290,"Jul 1, 2025, 3:31:38 PM",Afternoon Run,Run,"8x2perc tempó /1perc
8x100m",4466,10.70,187.0,56,false,,ASICS GT 2000 II,activities/15985011583.fit.gz,,,4466.0,3246.0,10701.6,6.04,3.297,41.0,46.0,88.0,99.8,35.7,0.0,,,111.0,76.0,187.0,153.0,,356.0,738.0,,,56.0,1147087.0,,,,,,,,336.0,4412.0,0.0,,0.0,,1.0,10956.0,1751382016.0,1.0,29.1,29.3,4.5,0.21,1016.6,5.3,10.8,14.0,0.0,1751337984.0,1751394688.0,0.125,,20828548.0,0.0,1.0,0.0,31945.1,3.0,,,,,0.0,2.396,10006.6,,,,8074.0,,,783.0,253.0,3.375,,,,,,,,""
14986233110,"Jul 2, 2025, 5:11:04 PM",Evening Run,Run,,2614,7.37,157.0,28,false,,ASICS GT 2000 II,activities/15997590356.fit.gz,,,2614.0,2438.0,7371.6,3.82,3.024,6.0,7.0,91.4,99.6,7.9,0.0,,,82.0,78.0,157.0,146.0,,338.0,532.0,,,28.0,825194.0,,,,,,,,328.0,2615.0,,,0.0,,1.0,7404.0,1751475584.0,1.0,29.3,29.8,8.3,0.27,1017.1,2.8,6.3,32.0,0.0,1751424384.0,1751481088.0,0.125,,20828548.0,0.0,1.0,0.0,32367.7,0.0,,,,,0.0,2.82,6691.1,,,,6386.0,,,442.0,247.0,3.037,,,,,,,,""
14996919715,"Jul 3, 2025, 4:42:54 PM",Evening Run,Run,4x4x200m / 1perc - 4perc,4577,9.57,182.0,56,false,,ASICS GT 2000 II,activities/16009337485.fit.gz,,,4577.0,3140.0,9572.8,7.52,3.049,20.0,8.0,90.6,96.0,13.7,0.1,,,111.0,78.0,182.0,153.0,,324.0,680.0,,,56.0,964753.0,,,,,,,,298.0,4373.0,0.0,,0.0,,1.0,9645.8,1751558400.0,1.0,34.7,36.5,6.9,0.18,1016.2,1.2,4.3,44.0,0.0,1751510784.0,1751567488.0,0.25,,20828548.0,0.0,1.0,0.0,31492.0,1.0,,,,,0.0,2.092,0.0,,,,7526.0,,,609.0,224.0,3.072,,,,,,,,media/1b435584-9ad7-4ea3-981e-a9c3c29c3e2e.jpg
15002063331,"Jul 4, 2025, 7:24:51 AM",Morning Swim,Swim,,2651,"1,800",155.0,19,false,,,activities/16015053148.fit.gz,,,2651.0,1947.0,1800.0,10.0,0.924,0.0,0.0,0.0,0.0,0.0,0.0,,,,30.0,155.0,128.0,,,416.0,,,19.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.679,0.0,,,,,,50.0,,,,,,,,,,,""
15012468135,"Jul 5, 2025, 8:20:37 AM",Morning Run,Run,"1600m-1200m-800m-400m válogatás / 200m séta 
1600m : 100/300m 
1200m: 100/200m 
800m: 100/100m
400m tempó ",3958,9.04,186.0,59,false,,ASICS GT 2000 II,activities/16026614850.fit.gz,,,3958.0,2755.0,9046.0,6.62,3.283,17.0,2.0,85.6,94.0,16.4,0.1,,,110.0,79.0,186.0,157.0,,363.0,639.0,,,59.0,999218.0,,,,,,,,342.0,3770.0,0.0,,0.0,,1.0,9138.2,1751702400.0,1.0,24.5,24.9,8.9,0.37,1019.7,4.1,8.1,5.0,0.0,1751683712.0,1751740288.0,0.375,,20828548.0,0.0,1.0,0.0,30434.5,6.0,,,,,0.0,2.285,0.0,,,,7126.0,,,692.0,257.0,3.317,,,,,,,,""
15028022403,"Jul 6, 2025, 4:30:00 PM",Evening Run,Run,"",3778,9.19,166.0,34,false,,ASICS GT 2000 II,activities/16043742359.fit.gz,,,3778.0,2861.0,9195.9,6.88,3.214,4.0,2.0,87.4,92.0,13.9,0.0,,,115.0,79.0,166.0,147.0,,349.0,633.0,,,34.0,999526.0,,,,,,,,310.0,3609.0,0.0,,0.0,,1.0,9243.7,1751817600.0,1.0,33.6,34.9,11.5,0.26,1007.9,2.4,6.1,198.0,0.0,1751770112.0,1751826688.0,0.375,,20828548.0,0.0,1.0,0.15,28080.3,1.0,,,,,0.0,2.434,0.0,,,,7526.0,,,544.0,233.0,3.231,,,,,,,,media/461ae2d6-85a8-452a-849f-9aaffa1bc400.jpg
15044387308,"Jul 8, 2025, 9:14:24 AM",Lunch Run,Run,"7x2perc tempó / 1 perc
5perc pihi
7x30mp tempó / 1 perc
5perc pihi
7x15mp tempó / 30mp",5846,12.01,186.0,89,false,,ASICS GT 2000 II,activities/16061863371.fit.gz,,,5846.0,3825.0,12012.8,7.14,3.141,26.0,15.0,87.0,95.4,27.5,0.1,,,115.0,75.0,186.0,158.0,,344.0,880.0,,,89.0,1291289.0,,,,,,,,345.0,4766.0,0.0,,0.0,,1.0,12170.9,1751965184.0,2.0,29.2,29.7,16.4,0.46,1003.2,3.3,8.9,116.0,0.0,1751943040.0,1751999360.0,0.375,,20828548.0,0.72,5.0,0.38,28876.6,6.0,,,,,0.0,2.055,0.0,,,,9142.0,,,889.0,259.0,3.182,,,,,,,,""
15057605754,"Jul 9, 2025, 1:33:10 PM",Afternoon Run,Run,,2446,6.95,151.0,12,false,,ASICS GT 2000 II,activities/16076366787.fit.gz,,,2446.0,2402.0,6951.9,4.28,2.894,3.0,10.0,86.4,96.0,7.5,-0.1,,,115.0,78.0,151.0,142.0,,320.0,506.0,,,12.0,768804.0,,,,,,,,316.0,2447.0,,,0.0,,1.0,6975.7,1752066048.0,3.0,18.5,16.6,13.8,0.74,1008.3,3.2,7.4,214.0,0.1,1752029440.0,1752085760.0,0.375,,20828548.0,0.89,5.0,0.99,18082.8,3.0,,,,,0.0,2.842,6812.8,,,,6262.0,,,384.0,238.0,2.904,,,,,,,,""
15069149166,"Jul 10, 2025, 1:29:37 PM",Afternoon Run,Run,,4466,9.14,152.0,15,false,,ASICS GT 2000 II,activities/16088795121.fit.gz,,,4466.0,2939.0,9148.1,7.52,3.113,20.0,5.0,85.4,94.2,14.2,0.1,,,119.0,78.0,152.0,137.0,,340.0,599.0,,,15.0,999671.0,,,,,,,,292.0,4070.0,,,0.0,,1.0,9224.3,1752152448.0,3.0,21.3,21.1,15.2,0.68,1012.6,2.4,5.2,295.0,0.7,1752115968.0,1752172160.0,0.375,,20828548.0,0.84,5.0,0.78,18508.5,4.0,,,,,0.0,2.048,0.0,,,,7584.0,,,546.0,220.0,3.139,,,,,,,,""
15071213856,"Jul 10, 2025, 4:03:29 PM",Evening Ride,Ride,,7851,28.24,153.0,16,false,,,activities/16091028623.fit.gz,,,7851.0,5382.0,28239.6,9.76,5.247,36.0,32.0,86.8,95.2,8.7,0.0,,,,,153.0,113.0,,,575.0,,,16.0,,,,,,,,,,,,,0.0,,1.0,,1752163200.0,2.0,20.8,21.5,14.6,0.68,1012.6,1.8,3.7,335.0,0.9,1752115968.0,1752172160.0,0.375,,,0.83,5.0,0.53,17899.0,1.0,,,,,0.0,3.597,368.9,,,,,,,,,,,,,,,,,""
15076561396,"Jul 11, 2025, 7:22:04 AM",Morning Run,Run,"5x300m /90mp
6perc pihi
4x200m /2perc",4474,8.68,181.0,35,false,,ASICS GT 2000 II,activities/16096917281.fit.gz,,,4474.0,2683.0,8679.2,7.46,3.235,16.0,6.0,89.6,98.8,20.4,0.1,,,113.0,78.0,181.0,149.0,,344.0,574.0,,,35.0,897380.0,,,,,,,,310.0,3856.0,0.0,,0.0,,1.0,8751.3,1752217216.0,3.0,17.9,17.8,14.5,0.81,1014.8,1.6,4.2,21.0,0.0,1752202368.0,1752258432.0,0.5,,20828548.0,0.36,5.0,0.92,25772.4,2.0,,,,,0.0,1.94,0.0,,,,6644.0,,,581.0,233.0,3.262,,,,,,,,""
15090957952,"Jul 12, 2025, 9:20:32 AM",Lunch Ride,Ride,"",22765,78.27,154.0,46,false,,,activities/16112742658.fit.gz,,,22765.0,14038.0,78272.4,13.9,5.576,306.0,308.0,106.6,192.4,35.3,0.0,,,,,154.0,116.0,,,1541.0,,,46.0,,,,,,,,,,,0.0,,0.0,,1.0,,1752310784.0,3.0,22.3,21.9,12.5,0.54,1014.8,2.6,5.9,225.0,0.0,1752289536.0,1752345728.0,0.625,,,0.0,1.0,0.72,30731.0,4.0,,,,,0.0,3.438,305.2,,,,,,,,,,,,,,,,,media/73870f8a-1a13-4980-83b2-16b5758eaf95.jpg|media/8374e7ac-27ca-45cb-ab92-3658b7572088.jpg
15113034686,"Jul 14, 2025, 4:00:25 PM",Evening Run,Run,"3x100m szögesben
13.3, 12.4, 12.6",5685,10.57,168.0,58,false,,ASICS GT 2000 II,activities/16137059439.fit.gz,,,5685.0,3294.0,10576.9,8.9,3.211,12.0,5.0,85.6,93.4,15.1,0.1,,,120.0,78.0,168.0,153.0,,356.0,747.0,,,58.0,1145323.0,,,,,,,,327.0,4374.0,0.0,,0.0,,1.0,10644.6,1752508800.0,1.0,30.8,31.9,14.9,0.38,1012.6,2.2,4.6,242.0,0.0,1752461696.0,1752517504.0,0.625,,20828548.0,0.0,1.0,0.31,30099.6,1.0,,,,,0.0,1.86,734.7,,,,8278.0,,,734.0,246.0,3.232,,,,,,,,""
15124368198,"Jul 15, 2025, 4:08:23 PM",Evening Run,Run,"3x400m / 3perc
1x300m
65, 66.5, 69.5, 46.8",4938,7.71,173.0,22,false,,ASICS GT 2000 II,activities/16149412075.fit.gz,,,4938.0,2482.0,7713.9,7.94,3.108,11.0,3.0,84.8,92.0,23.7,0.1,,,104.0,79.0,173.0,145.0,,365.0,527.0,,,22.0,818953.0,,,,,,,,327.0,3566.0,0.0,,0.0,,1.0,7777.5,1752595200.0,2.0,29.0,29.0,16.6,0.47,1011.0,3.6,8.1,335.0,0.0,1752548224.0,1752603904.0,0.625,,20828548.0,0.42,5.0,0.49,28549.5,1.0,,,,,0.0,1.562,0.0,,,,5874.0,,,599.0,246.0,3.134,,,,,,,,""
15134668962,"Jul 16, 2025, 3:06:52 PM",Afternoon Run,Run,,2566,7.67,162.0,29,false,,ASICS GT 2000 II,activities/16160668216.fit.gz,,,2566.0,2420.0,7677.2,4.06,3.172,10.0,12.0,88.6,97.6,37.8,0.0,,,96.0,79.0,162.0,148.0,,352.0,560.0,,,29.0,851760.0,,,,,,,,344.0,2567.0,,,0.0,,1.0,7758.1,1752678016.0,3.0,27.0,24.6,10.2,0.35,1010.4,4.9,10.3,293.0,0.0,1752634624.0,1752690304.0,0.625,,20828548.0,0.09,5.0,0.98,31548.0,2.0,,,,,0.0,2.992,7124.8,,,,6330.0,,,477.0,259.0,3.206,,,,,,,,""
15147305551,"Jul 17, 2025, 5:19:45 PM",Evening Run,Run,5-4-3-2-1 perc tempó /90mp,3744,10.35,168.0,37,false,,ASICS GT 2000 II,activities/16174482417.fit.gz,,,3744.0,2959.0,10354.8,6.6,3.499,15.0,3.0,82.2,88.6,7.5,0.1,,,112.0,78.0,168.0,148.0,,382.0,676.0,,,37.0,1125195.0,,,,,,,,367.0,3745.0,0.0,,0.0,,1.0,10421.7,1752771584.0,5.0,18.7,17.1,14.6,0.77,1011.9,3.6,6.8,247.0,1.2,1752721152.0,1752776576.0,0.625,,20828548.0,0.69,5.0,0.83,17221.8,0.0,,,,,0.0,2.766,0.0,,,,7518.0,,,792.0,276.0,3.522,,,,,,,,""
